Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ab-12909356,3 Bedroom Condo Wintergreen 3333,Apartment,Entire home/apt,5/7/16,2016-05-07,12-24-16,2016-12-24,44.50682172,-80.30984135,12909356,36440104
ab-12909615,3 Bedroom Condo Wintergreen 153334,Condominium,Entire home/apt,5/7/16,2016-05-07,5-23-19,2019-05-23,44.50556,-80.31025,12909615,36440104
ab-12909959,8 Bedroom Chalet 226860,House,Entire home/apt,5/7/16,2016-05-07,2-14-19,2019-02-14,44.51380563,-80.31189269,12909959,36440104
ab-12910160,9 Bedroom Chalet 226969,House,Entire home/apt,5/7/16,2016-05-07,3-23-19,2019-03-23,44.51385,-80.3119,12910160,36440104
ab-15577854,Ski at Blue Mtn.-Huge 7 bdrm Chalet for,Chalet,Entire home/apt,10/17/16,2016-10-17,11-5-18,2018-11-05,44.51230304,-80.3177458,15577854,100353427
ab-15578588,Ski at Blue Mtn.-Huge 7 bdrm Chalet for,Chalet,Entire home/apt,10/17/16,2016-10-17,11-4-18,2018-11-04,44.51198473,-80.31741626,15578588,100353427
ab-15578791,Classic Chalet With at the Base of Blue- 614225,Cabin,Entire home/apt,10/17/16,2016-10-17,4-6-17,2017-04-06,44.49435687,-80.29954025,15578791,100353427
ab-7763821,Lux. 5-BDR Chalet in Blue Mountain,House,Entire home/apt,8/4/15,2015-08-04,6-2-17,2017-06-02,44.52214886,-80.30666463,7763821,39773398
ab-11721375,3 Sisters B&B - Clarksburg Bedroom,Private room in bed & breakfast,Private room,3/6/16,2016-03-06,12-21-17,2017-12-21,44.52562389,-80.46540118,11721375,62332499
ab-18085326,Stunning Blue Mountain Log Cabin,Chalet,Entire home/apt,4/4/17,2017-04-04,4-10-17,2017-04-10,44.51987534,-80.32483748,18085326,122912400
ab-20431371,Luxurious Two-Level Studio Loft Condo,Loft,Entire home/apt,8/13/17,2017-08-13,5-21-19,2019-05-21,44.51211,-80.32634,20431371,145780194
ab-20439167,Log Cabin At the Blue Mountain Summit (Ski out!),Chalet,Entire home/apt,8/13/17,2017-08-13,5-24-19,2019-05-24,44.50288,-80.33224,20439167,55331477
ab-5785998,8 bedroom Chalet at Blue Mountain-2,Chalet,Entire home/apt,3/25/15,2015-03-25,4-13-18,2018-04-13,44.51078349,-80.31227368,5785998,30018833
ab-16427310,3325 Wintergreen - 3 Bedroomed Condo,Condominium,Entire home/apt,12/18/16,2016-12-18,1-4-17,2017-01-04,44.50497702,-80.31096065,16427310,36440104
ab-16427467, Bedroomed Mountain Side Condo,Condominium,Entire home/apt,12/18/16,2016-12-18,5-24-19,2019-05-24,44.50705,-80.31081,16427467,36440104
ab-16427605,The Retreat house Bed and Breakfast,Bed and breakfast,Private room,12/18/16,2016-12-18,5-22-19,2019-05-22,44.50042,-80.33412,16427605,49450948
ab-16427656, Bedroomed Wintergreen Condo,Condominium,Entire home/apt,12/18/16,2016-12-18,5-22-19,2019-05-22,44.50697,-80.30989,16427656,36440104
ab-12915751,Panoramic Views of All Georgian Bay,Chalet,Entire home/apt,5/7/16,2016-05-07,5-25-19,2019-05-25,44.50003,-80.33793,12915751,68142315
ab-18751091,4 Bedroom Prestige 6421,Condominium,Entire home/apt,5/13/17,2017-05-13,5-21-17,2017-05-21,44.53764783,-80.37424223,18751091,36440104
ab-16429670,"WALK TO THE ""VILLAGE AT BLUE""",Chalet,Entire home/apt,12/18/16,2016-12-18,5-21-19,2019-05-21,44.49921,-80.30347,16429670,107718337
ab-19362285,Private cottage at Blue Mountain,House,Entire home/apt,6/16/17,2017-06-16,7-1-18,2018-07-01,44.5013416,-80.33754629,19362285,112907738
ab-11749040,3 Bedroom Wintergreen 153345,Condominium,Entire home/apt,3/8/16,2016-03-08,5-24-19,2019-05-24,44.506,-80.30961,11749040,36440104
ab-11749577,5 Bedroom Chalet 225560,House,Entire home/apt,3/8/16,2016-03-08,11-4-18,2018-11-04,44.510697,-80.31694167,11749577,36440104
ab-18751487,4 Bedroom Prestige 216420,House,Entire home/apt,5/13/17,2017-05-13,4-9-19,2019-04-09,44.53683,-80.37324,18751487,36440104
ab-2702610,Log Home in the Blue Mountains,House,Entire home/apt,5/24/17,2017-05-24,5-24-17,2017-05-24,44.46102483,-80.31784586,2702610,13831050
ab-699030,"BLUE MTN 2-STOREY CONDO, RESORT HOT TUB, SHUTTLE!",Loft,Entire home/apt,9/15/12,2012-09-15,5-20-19,2019-05-20,44.51037,-80.32332,699030,1695070
ab-20462780,Studio  Mountain Springs Resort - 119712,Condominium,Entire home/apt,8/14/17,2017-08-14,5-24-19,2019-05-24,44.51124,-80.32451,20462780,36440104
ab-20469628,Cozy 3 Bedroom Condo Beside the Village,Townhouse,Entire home/apt,8/15/17,2017-08-15,5-22-19,2019-05-22,44.50496,-80.30756,20469628,10992034
ab-14927640,7 Bdrm Chalet w/Private Beach & Mins to Ski Hills,Chalet,Entire home/apt,9/5/16,2016-09-05,10-18-16,2016-10-18,44.52264729,-80.30642174,14927640,79030988
ab-16440640,The Retreat House Bed and Breakfast,Bed and breakfast,Private room,12/19/16,2016-12-19,5-24-19,2019-05-24,44.50106,-80.33576,16440640,49450948
ab-16440641,The Retreat House Blue Mountain bed and breakfast,Bed and breakfast,Private room,12/19/16,2016-12-19,5-23-19,2019-05-23,44.50114,-80.33426,16440641,49450948
ab-11779782,6 Bedroom Chalet 5659,Condominium,Entire home/apt,3/9/16,2016-03-09,11-1-16,2016-11-01,44.51202004,-80.31794538,11779782,36440104
ab-11779930,8 Bedroom Chalet 226857,House,Entire home/apt,3/9/16,2016-03-09,6-16-18,2018-06-16,44.51540912,-80.31147819,11779930,36440104
ab-11780136,8 Bedroom Chalet 226858,Chalet,Entire home/apt,3/9/16,2016-03-09,6-17-18,2018-06-17,44.51495226,-80.31146398,11780136,36440104
ab-11780281,8 Bedroom Chalet 6859,Chalet,Entire home/apt,3/9/16,2016-03-09,10-28-17,2017-10-28,44.51524488,-80.31306257,11780281,36440104
ab-11781668,Prestige 4 Bedroom 187465,Condominium,Entire home/apt,3/9/16,2016-03-09,5-23-19,2019-05-23,44.50776,-80.30045,11781668,36440104
ab-11781819,Prestige 4 Bedroom 187466,Condominium,Entire home/apt,3/9/16,2016-03-09,5-22-19,2019-05-22,44.50675,-80.30124,11781819,36440104
ab-11784403,Glamping in the Beaver Valley,Tent,Entire home/apt,3/10/16,2016-03-10,5-9-19,2019-05-09,44.50584,-80.40432,11784403,17124414
ab-16442258,The Chateau!,Chalet,Entire home/apt,12/19/16,2016-12-19,5-23-19,2019-05-23,44.51157,-80.31168,16442258,107826100
ab-20491068,Georgian Bay's Best View,Vacation home,Entire home/apt,8/16/17,2017-08-16,9-6-17,2017-09-06,44.57551914,-80.48336158,20491068,62456696
ab-15599752,Ski Getaway Bunk in Shared room of Rustic Chalet,Chalet,Shared room,10/19/16,2016-10-19,12-4-16,2016-12-04,44.53644618,-80.35699949,15599752,54561976
ab-15600146,Ski Getaway double bed in Rustic Chalet!,Chalet,Shared room,10/19/16,2016-10-19,12-2-16,2016-12-02,44.53506994,-80.35564125,15600146,54561976
ab-9032615,"BLUE MTN EXQUISITE CONDO. RESORT HOT TUB, SHUTTLE!",Condominium,Entire home/apt,10/20/15,2015-10-20,5-20-19,2019-05-20,44.51239,-80.32503,9032615,1695070
ab-9039546,Fox Trail Farms,Cabin,Entire home/apt,5/24/17,2017-05-24,5-22-19,2019-05-22,44.47073,-80.33098,9039546,11357933
ab-13560934,Classic Swiss Ski  Chalet - Top of Blue Mountain,Chalet,Entire home/apt,9/19/17,2017-09-19,12-17-18,2018-12-17,44.50335265,-80.33512083,13560934,43768974
ab-20515142,Blue Mountain Collingwood - House of The Flamingo,Chalet,Entire home/apt,8/17/17,2017-08-17,5-20-19,2019-05-20,44.51053,-80.3051,20515142,114634009
ab-16450660,177217 -  RIVERGRASS 2 Bedroom,Apartment,Entire home/apt,12/20/16,2016-12-20,5-22-19,2019-05-22,44.5118,-80.32393,16450660,36440104
ab-18123935,Luxury Chalet at the base of Blue Mountain,Chalet,Entire home/apt,4/6/17,2017-04-06,5-24-19,2019-05-24,44.51648,-80.32566,18123935,124897727
ab-16451921,Located near the Village & Slopes-Octagon Chalet,Chalet,Entire home/apt,12/20/16,2016-12-20,5-23-19,2019-05-23,44.51396,-80.30856,16451921,107915048
ab-16452135, Bedroom Condo Rivergrass Blue Mountain,Condominium,Entire home/apt,12/20/16,2016-12-20,5-24-19,2019-05-24,44.51283,-80.32465,16452135,36440104
ab-16452264, Bedroomed Condo Sierra Lane Blue Mountain,Condominium,Entire home/apt,12/20/16,2016-12-20,5-22-19,2019-05-22,44.51116,-80.32533,16452264,36440104
ab-16452606,119610 - Studio Loft Mountain Springs,Condominium,Entire home/apt,12/20/16,2016-12-20,5-22-19,2019-05-22,44.5127,-80.32335,16452606,36440104
ab-16454595,Bungalow at the Base of Blue Mountain,House,Entire home/apt,12/20/16,2016-12-20,7-16-17,2017-07-16,44.49447998,-80.29634763,16454595,107937622
ab-20555358,2 story Ski Hill Condo for 6.,Chalet,Entire home/apt,8/19/17,2017-08-19,7-29-18,2018-07-29,44.51249513,-80.32466725,20555358,143913476
ab-14936235,5-bedroom open concept cabin,House,Entire home/apt,9/6/16,2016-09-06,3-30-18,2018-03-30,44.51685388,-80.32975844,14936235,39455127
ab-6832844,8 Bedroom Chalet in BlueMountain3,Entire chalet,Entire home/apt,6/12/15,2015-06-12,1-21-18,2018-01-21,44.51403895,-80.31308548,6832844,30018833
ab-7814044,Cachet Crossing:  1 bedroom: 1122,Apartment,Entire home/apt,8/8/15,2015-08-08,5-16-18,2018-05-16,44.50409794,-80.31468317,7814044,36440104
ab-7815051,Cachet Crossing:  3 bedroom :1335,Apartment,Entire home/apt,8/8/15,2015-08-08,2-3-17,2017-02-03,44.50421055,-80.31211738,7815051,36440104
ab-20583218,Premium Ski in/out Blue Mountain 3bd Ski Season,Apartment,Entire home/apt,8/21/17,2017-08-21,5-7-18,2018-05-07,44.50429887,-80.31461659,20583218,147048306
ab-7816314,Mountain Walk: 3 bedroom: 142313,Condominium,Entire home/apt,8/8/15,2015-08-08,5-21-19,2019-05-21,44.50393,-80.31193,7816314,36440104
ab-17250171,8 bdrm newly built LUXURY CHALET at BLUE MOUNTAIN,Cottage,Entire home/apt,2/12/17,2017-02-12,5-23-19,2019-05-23,44.51215,-80.31908,17250171,113077012
ab-2771890,"Fabulous 2 Bdrm, 2-Level Condo on Blue Mtn!",Apartment,Entire home/apt,4/10/14,2014-04-10,4-6-19,2019-04-06,44.51118,-80.32802,2771890,3841204
ab-771416,"3+1 Bedrm - Cozy Spacious Chalet, Walk to Village",Townhouse,Entire home/apt,11/4/12,2012-11-04,5-20-19,2019-05-20,44.51103,-80.31733,771416,3483405
ab-9066301,Blue Mountain / Toronto Ski Club,Condominium,Entire home/apt,10/22/15,2015-10-22,4-14-18,2018-04-14,44.5117115,-80.32398916,9066301,47289836
ab-20627903,WINTERGREEN 3 BEDROOM - 153338,Condominium,Entire home/apt,8/23/17,2017-08-23,3-2-19,2019-03-02,44.50693,-80.31098,20627903,36440104
ab-20629375,SNOWBRIDGE - 3 Bedroom - 187346,Condominium,Entire home/apt,8/23/17,2017-08-23,2-8-19,2019-02-08,44.50909866,-80.29899055,20629375,36440104
ab-20630207,MOUNTAIN WALK - 3 Bedrooms - 142336,Apartment,Entire home/apt,8/24/17,2017-08-24,5-22-19,2019-05-22,44.50537,-80.31173,20630207,36440104
ab-15612732,SUMMIT RIDGE 5 Sleeps 20,Chalet,Entire home/apt,10/20/16,2016-10-20,5-22-19,2019-05-22,44.51261,-80.31934,15612732,2014526
ab-15615850,SUMMIT RIDGE 6 Sleeps 20,Chalet,Entire home/apt,10/20/16,2016-10-20,5-22-19,2019-05-22,44.51187,-80.32101,15615850,2014526
ab-16475832,NYE Luxury Blue Mountain Chalet,Private room in bed & breakfast,Private room,12/22/16,2016-12-22,1-31-18,2018-01-31,44.51065166,-80.31053243,16475832,1508571
ab-2800103,Deluxe 1 bedroom Blue Mountain Condo,Chalet,Entire home/apt,4/14/14,2014-04-14,12-8-17,2017-12-08,44.5125014,-80.32300239,2800103,14321316
ab-20649721,BEAUTIFUL CHALET,Chalet,Entire home/apt,10/1/17,2017-10-01,5-24-19,2019-05-24,44.50265,-80.3335,20649721,147667475
ab-18151660,"Blue Mountain Cottage/ Hot Tub, Private Beach",Chalet,Entire home/apt,4/8/17,2017-04-08,5-25-19,2019-05-25,44.5145,-80.31597,18151660,113077012
ab-18776542,"Beautiful 3 bedroom, 2 bathroom Townhouse.",Townhouse,Entire home/apt,5/15/17,2017-05-15,5-24-19,2019-05-24,44.5086,-80.30846,18776542,130665260
ab-20668942,STUDIO - Mountain Springs Resort - 9407,Condominium,Entire home/apt,8/26/17,2017-08-26,5-13-18,2018-05-13,44.51188588,-80.32390555,20668942,36440104
ab-20669295,RIVERGRASS - 2 Bedrooms - 177239,Condominium,Entire home/apt,8/26/17,2017-08-26,5-22-19,2019-05-22,44.50837,-80.30929,20669295,36440104
ab-19987731,Beautiful Two-Story Loft For The Perfect Getaway,Loft,Entire home/apt,7/19/17,2017-07-19,5-22-19,2019-05-22,44.51123,-80.3234,19987731,126043923
ab-20706591,"Blue Mountain Escape, WIFI, Base of North lift",Condominium,Entire home/apt,9/12/17,2017-09-12,5-21-19,2019-05-21,44.51132,-80.32361,20706591,148233059
ab-20708264,cozy blue mountain retreat,House,Private room,8/28/17,2017-08-28,10-23-17,2017-10-23,44.50444464,-80.30363319,20708264,110438784
ab-14961998,Master Bedroom by Blue Mountain Village,Townhouse,Private room,9/7/16,2016-09-07,5-23-19,2019-05-23,44.51001,-80.31387,14961998,24191821
ab-15633522,Blue Mountain Country Estate,Chalet,Entire home/apt,5/24/17,2017-05-24,7-2-18,2018-07-02,44.44276091,-80.39978411,15633522,100811280
ab-20745469,SofieFred in Blue Mountain,House,Entire home/apt,8/30/17,2017-08-30,10-2-17,2017-10-02,44.4872444,-80.37009901,20745469,41319986
ab-18792020,NEW renovated swiss style chalet (R),Chalet,Entire home/apt,5/16/17,2017-05-16,5-25-19,2019-05-25,44.51374,-80.31627,18792020,113287910
ab-20747548,Blue Mountain / Collingwood Hill Side Condo,Chalet,Entire home/apt,10/28/17,2017-10-28,5-23-19,2019-05-23,44.51004,-80.32535,20747548,140833590
ab-819989,12 Steps to Ski Hill and Family/Couple fun :),Condominium,Entire home/apt,12/1/12,2012-12-01,5-24-19,2019-05-24,44.51399,-80.32454,819989,1523083
ab-20759745,Executive Winter Retreat,House,Entire home/apt,9/1/17,2017-09-01,5-23-19,2019-05-23,44.52481,-80.33775,20759745,148697971
ab-5885281,Blue Mountain Ski and Golf Condo ,Apartment,Entire home/apt,4/2/15,2015-04-02,10-18-16,2016-10-18,44.50870632,-80.30194251,5885281,30564509
ab-16505119,Brand new Luxry Townhome,House,Entire home/apt,3/4/18,2018-03-04,8-11-18,2018-08-11,44.53873262,-80.37749173,16505119,108431602
ab-11892646,Water and Mountain View Home,House,Entire home/apt,3/16/16,2016-03-16,5-23-19,2019-05-23,44.52049,-80.31168,11892646,16110531
ab-15645723,8 Bedroom with Hot Tub chalet in Blue (sleep20)-2,Chalet,Entire home/apt,10/22/16,2016-10-22,5-21-19,2019-05-21,44.51356,-80.31149,15645723,79267023
ab-6877526,European Style Blue Mountain Chalet,Cabin,Entire home/apt,6/15/15,2015-06-15,5-24-19,2019-05-24,44.53694,-80.39897,6877526,36039707
ab-16517158, Bedroomed Condo in Mountain Walk,Condominium,Entire home/apt,5/18/17,2017-05-18,5-25-19,2019-05-25,44.51258,-80.32335,16517158,36440104
ab-20793030,SIERRA LANE  3 BEDROOM - 167315 (sleeps 9),Condominium,Entire home/apt,9/2/17,2017-09-02,5-21-19,2019-05-21,44.50657,-80.30878,20793030,36440104
ab-20793846,Chateau Ridge - 2 Bedroom - 128232,Condominium,Entire home/apt,9/2/17,2017-09-02,5-21-19,2019-05-21,44.50769,-80.31956,20793846,36440104
ab-20801571,1 BEDROOM CHALET BASE OF MOUNTAIN. 4 STAR RESORT.,Apartment,Entire home/apt,9/3/17,2017-09-03,5-21-19,2019-05-21,44.51289,-80.32526,20801571,89140238
ab-17293500,The retreat house bed and breakfast blue mountain,Bed and breakfast,Private room,2/14/17,2017-02-14,5-23-19,2019-05-23,44.50207,-80.33566,17293500,49450948
ab-2885830,Beautiful Chalet at Blue Mountain!,Chalet,Entire home/apt,4/24/14,2014-04-24,7-22-17,2017-07-22,44.50821015,-80.29863591,2885830,5607321
ab-14979287,Blue Mountain 6 Bed Executive Chalet Sleeps 14,House,Entire home/apt,9/8/16,2016-09-08,5-21-19,2019-05-21,44.51105,-80.31922,14979287,19443535
ab-5913364,Blue Mountain by the Village Full Season Rental,House,Entire home/apt,1/5/18,2018-01-05,5-21-19,2019-05-21,44.50832,-80.31611,5913364,30710403
ab-12980034,"Cozy, Luxurious Townhouse",Townhouse,Entire home/apt,5/11/16,2016-05-11,5-23-19,2019-05-23,44.53762,-80.3748,12980034,71459791
ab-20026289,Ski at Blue Mountain-Luxury Condo 310161,Condominium,Entire home/apt,7/21/17,2017-07-21,11-6-18,2018-11-06,44.5209836,-80.33758039,20026289,100353427
ab-2922083,Charming Country House incredible views,House,Entire home/apt,4/29/14,2014-04-29,9-25-18,2018-09-25,44.4366859,-80.44329093,2922083,14842908
ab-20863818,Blue Mountain Chalet - walk to ski lifts,Entire house,Entire home/apt,9/7/17,2017-09-07,2-4-18,2018-02-04,44.50170106,-80.30695326,20863818,113467133
ab-2928271,5 * 3-Bdr Personal or Business Come and Relax 2018,Apartment,Entire home/apt,5/1/14,2014-05-01,5-22-19,2019-05-22,44.5058,-80.31117,2928271,14063484
ab-901685,SUMMIT RIDGE 2 Sleeps 18,Chalet,Entire home/apt,1/21/13,2013-01-21,5-21-19,2019-05-21,44.51207,-80.3195,901685,2014526
ab-4374733,7 Bed Blue Mountain Exec Chalet with  Hot Tub,House,Entire home/apt,6/24/17,2017-06-24,5-23-19,2019-05-23,44.51305,-80.31557,4374733,19443535
ab-13621555,Northview Chalet,Chalet,Entire home/apt,6/20/16,2016-06-20,5-24-19,2019-05-24,44.51513,-80.31598,13621555,78899704
ab-20900689,Mountainside  Studio - Blue Mtn - and Dog Friendly,Condominium,Entire home/apt,9/10/17,2017-09-10,5-23-19,2019-05-23,44.51256,-80.32575,20900689,86610302
ab-18266813,HEAVEN ON EARTH,Cabin,Entire home/apt,4/15/17,2017-04-15,5-21-19,2019-05-21,44.56214,-80.44468,18266813,61780555
ab-977965,Shale Beach House on Georgian Bay,Chalet,Entire home/apt,3/5/13,2013-03-05,5-22-19,2019-05-22,44.53594,-80.34415,977965,5351130
ab-9154903,"146 Settlersway, The Blue Mountains",Townhouse,Entire home/apt,10/27/15,2015-10-27,5-22-19,2019-05-22,44.51201,-80.31756,9154903,47656896
ab-20910500,Deluxe 1 bedroom Blue Mountain Condo,Entire condominium,Entire home/apt,9/10/17,2017-09-10,12-4-17,2017-12-04,44.52867314,-80.33484558,20910500,118592782
ab-9157213,"162 Settlersway, The Blue Mountains",Townhouse,Entire home/apt,10/27/15,2015-10-27,3-27-18,2018-03-27,44.50970821,-80.31526363,9157213,47656896
ab-14250880,Blue Mountain Ski Loft,Loft,Entire home/apt,7/29/16,2016-07-29,6-13-17,2017-06-13,44.51322304,-80.32351594,14250880,86746725
ab-15677659,Aspen Lodge Bed & Breakfast 2,Private room in bed and breakfast,Private room,10/24/16,2016-10-24,2-15-18,2018-02-15,44.51260968,-80.32018747,15677659,94516673
ab-15677675,Aspen Lodge Bed & Breakfast 1,Private room in bed & breakfast,Private room,10/24/16,2016-10-24,2-15-18,2018-02-15,44.51334986,-80.32159698,15677675,94516673
ab-15698495,Newly renovated Loft unit overlooking north hill,Loft,Entire home/apt,10/25/16,2016-10-25,10-29-18,2018-10-29,44.51288345,-80.32364894,15698495,101351526
ab-20989246,Country home - close to Thornbury/Collingwood,House,Entire home/apt,9/16/17,2017-09-16,5-21-19,2019-05-21,44.50107,-80.43227,20989246,60621616
ab-20994810,STUDIO UNIT NEAR VILLAGE -MOUNTAIN VIEW,Condominium,Entire home/apt,9/17/17,2017-09-17,5-22-19,2019-05-22,44.51191,-80.32318,20994810,89140238
ab-20047421,Stay and Play,Townhouse,Entire home/apt,10/3/17,2017-10-03,5-22-19,2019-05-22,44.50969,-80.31766,20047421,74989729
ab-9187456,Walk to Village!  Early in Late out when possible!,Entire townhouse,Entire home/apt,10/29/15,2015-10-29,12-8-17,2017-12-08,44.50521592,-80.30911662,9187456,642690
ab-6950610,Blue Mountain Lodges Chalet - 227615,House,Entire home/apt,6/20/15,2015-06-20,5-24-19,2019-05-24,44.50832,-80.31316,6950610,36440104
ab-6952680,Blue Mountain Lodge Chalet 227619,House,Entire home/apt,6/20/15,2015-06-20,5-21-19,2019-05-21,44.50848,-80.31148,6952680,36440104
ab-6952794,Blue Mountain Lodges Chalet - 226326,Chalet,Entire home/apt,6/20/15,2015-06-20,5-22-19,2019-05-22,44.51352,-80.30779,6952794,36440104
ab-6953084,Blue Mountain:6 Bedroom Chalet 226629,House,Entire home/apt,6/20/15,2015-06-20,5-21-19,2019-05-21,44.51284,-80.30938,6953084,36440104
ab-13650855,9 Bedroom Cottage in Blue Mountain,Cabin,Entire home/apt,6/22/16,2016-06-22,4-13-18,2018-04-13,44.51442376,-80.31182933,13650855,30018833
ab-13650876,Outdoor pool in Summer -7bdrm chalet in Blue,Chalet,Entire home/apt,6/22/16,2016-06-22,5-22-19,2019-05-22,44.51444,-80.31414,13650876,79267023
ab-21041988,Spacious Home Minutes from Ski Hills,House,Entire home/apt,9/20/17,2017-09-20,5-23-18,2018-05-23,44.52528768,-80.33505457,21041988,20390839
ab-21043847,Deluxe 4-bedroom chalet near Blue Mountain Resort,House,Entire home/apt,9/20/17,2017-09-20,9-30-18,2018-09-30,44.51230447,-80.30792656,21043847,13380602
ab-19447745,Aspen-Brooke Chalet(L),Chalet,Entire home/apt,6/20/17,2017-06-20,5-22-19,2019-05-22,44.51553,-80.30841,19447745,133731400
ab-9208181,Cozy up at the foot of Blue Mountain,Condominium,Entire home/apt,10/30/15,2015-10-30,5-21-19,2019-05-21,44.5127,-80.32493,9208181,47889669
ab-1076466,"Blue Mountain Pet Friendly, Private Beach! :D",Apartment,Entire home/apt,4/13/13,2013-04-13,9-19-17,2017-09-19,44.51256259,-80.32365981,1076466,5829225
ab-18303284,BLUE MOUNTAIN SUMMER- SLEEPS 6,Condominium,Entire home/apt,4/17/17,2017-04-17,5-21-19,2019-05-21,44.50797,-80.29917,18303284,126586851
ab-12061816,3 Sisters B&B - Duncan Bedroom,Private room in bed & breakfast,Private room,3/25/16,2016-03-25,12-19-17,2017-12-19,44.52506329,-80.46478461,12061816,62332499
ab-12062124,3 Sisters B&B - Thornbury Room,Private room in bed & breakfast,Private room,3/25/16,2016-03-25,12-19-17,2017-12-19,44.52477632,-80.46291792,12062124,62332499
ab-17368324,â˜†6 Bdrm Unique Cottage on 10 acres with Hot Tub,Cottage,Entire home/apt,2/19/17,2017-02-19,5-20-19,2019-05-20,44.51182,-80.28888,17368324,113077012
ab-6964390,Mountain Springs Condo - 119811,Condominium,Entire home/apt,6/21/15,2015-06-21,5-22-19,2019-05-22,44.51262,-80.32479,6964390,36440104
ab-6964665,Blue Mountain 8 Bedroom Chalet 226800,Chalet,Entire home/apt,6/21/15,2015-06-21,5-22-19,2019-05-22,44.51171,-80.30748,6964665,36440104
ab-6964972,Swiss style chalet near Blue Mounta,Chalet,Entire home/apt,6/21/15,2015-06-21,5-21-19,2019-05-21,44.51439,-80.31623,6964972,36519316
